date,spread_10y_2y_ma3,spread_10y_3m_ma3,cpi_yoy_pct_ma3,indpro_yoy_pct_ma3,unrate_chg_3m_ma3,UNRATE,recession_next_6m
2004-11-30,1.4849920634920633,2.2777619047619044,3.1172345488270707,2.802519233654344,-0.06666666666666643,5.4,0
2004-12-31,1.3578636363636363,2.132393939393939,3.384951229497483,3.169968640360377,0.0,5.4,0
2005-01-31,1.1866969696969696,1.9817272727272728,3.269604513429132,3.3599418826086747,-0.06666666666666672,5.3,0
2005-02-28,0.9995390749601274,1.8148237639553428,3.0800727213263763,3.7363360419437774,-0.06666666666666672,5.4,0
2005-03-31,0.8501451355661884,1.7127025518341312,3.0349137886791717,3.9421361189932225,-0.13333333333333344,5.2,0
2005-04-30,0.7461927546138071,1.5972977899293685,3.207220154304746,4.022398880430548,-0.09999999999999994,5.2,0
2005-05-31,0.6528427128427127,1.4828282828282824,3.1459740696997707,3.842829278809505,-0.20000000000000018,5.1,0
2005-06-30,0.5151154401154397,1.2361616161616158,2.9240359820511976,3.998214632149255,-0.20000000000000018,5.0,0
2005-07-31,0.38823448773448765,1.0313997113997113,2.82582507419713,3.8393455861200203,-0.2333333333333337,5.0,0
2005-08-31,0.2941627140974969,0.865388669301713,3.085040563993642,3.9873839271689637,-0.19999999999999987,4.9,0
2005-09-30,0.2592060041407868,0.7797032436162872,3.8186427341752918,2.9949628104438055,-0.13333333333333316,5.0,0
2005-10-31,0.2212060041407867,0.7067032436162872,4.24629093054923,2.491983147502745,-0.06666666666666643,5.0,0
2005-11-30,0.18795238095238073,0.645420634920635,4.1434960493942645,2.1968092241655377,0.033333333333333215,5.0,0
2005-12-31,0.1246190476190477,0.5758968253968256,3.6757348188830137,2.51963001316022,0.0,4.9,0
2006-01-31,0.06728571428571446,0.3788968253968255,3.565296259632074,2.6524866190077696,-0.09999999999999994,4.7,0
2006-02-28,-0.005372180451127899,0.20188805346700076,3.665197533242266,2.2565412198304733,-0.19999999999999987,4.8,0
2006-03-31,-0.02965789473684192,0.06852021357742188,3.6916536531380153,2.078419348035184,-0.2333333333333334,4.7,0
2006-04-30,-0.002631578947368318,0.13150266971777272,3.556669214654954,1.9991307157077607,-0.13333333333333344,4.7,0
2006-05-31,0.07779904306220153,0.21289022952638526,3.66967557766132,2.129607507681249,-0.13333333333333344,4.6,0
2006-06-30,0.0759808612440193,0.2437400318979265,3.9242776239420585,2.092539795953019,-0.10000000000000024,4.6,0
2006-07-31,0.031787878787879066,0.15775757575757568,4.0878887014274,2.115947216326512,-0.10000000000000024,4.7,0
2006-08-31,-0.024470355731225208,-0.0047588932806323925,4.070987151506984,2.1997152031288456,0.0,4.7,0
2006-09-30,-0.03598550724637691,-0.13797101449275365,3.3477698577253574,2.9449114992462833,2.9605947323337506e-16,4.5,0
2006-10-31,-0.04787439613526582,-0.24735196687370622,2.4483229967569384,3.143666849497795,-0.09999999999999964,4.4,0
2006-11-30,-0.08730158730158759,-0.3354126984126988,1.7957011960585998,2.908732035081903,-0.19999999999999987,4.5,0
2006-12-31,-0.106968253968254,-0.401246031746032,1.9663363141878696,2.227000696725401,-0.19999999999999987,4.4,0
2007-01-31,-0.12363492063492092,-0.41076984126984123,2.1894818808451117,1.8325217194456382,-0.03333333333333351,4.6,0
2007-02-28,-0.11732748538011695,-0.3982468671679194,2.3400012498219653,2.1382541354698303,0.033333333333333215,4.5,0
2007-03-31,-0.08402445507708685,-0.4338983823194343,2.4314077521381257,2.258277473187413,0.06666666666666643,4.4,0
2007-04-30,-0.03592921698184822,-0.42294600136705335,2.6037942805397685,2.6725895667747004,-0.033333333333333215,4.5,0
2007-05-31,-0.0004906204906204673,-0.3165584415584413,2.7003359339816306,2.8060846604373357,-0.06666666666666643,4.4,0
2007-06-30,0.0433333333333333,-0.024422799422799457,2.6651918733250635,2.867161640634967,0.0,4.6,0
2007-07-31,0.0958730158730156,0.09430735930735896,2.573513814380882,2.779108256521127,0.09999999999999994,4.7,0
2007-08-31,0.22311939268460979,0.2540372670807451,2.302701393123636,2.583075743022497,0.1999999999999996,4.6,1
2007-09-30,0.35232574189095917,0.30950928044749526,2.349721831792317,2.608437675545694,0.16666666666666666,4.7,1
2007-10-31,0.4772463768115937,0.47006483600305077,2.7806577581362064,2.5999331629905753,0.09999999999999994,4.7,1
2007-11-30,0.6273333333333331,0.615456140350877,3.6059307074134694,2.8722718309796407,0.06666666666666703,4.7,1
2007-12-31,0.7841666666666666,0.7833333333333332,4.030926361559224,2.676557692218458,0.13333333333333344,5.0,1
2008-01-31,1.020357142857143,0.9164285714285715,4.258925458105392,2.6086459716493335,0.2333333333333334,5.0,1
2008-02-29,1.3378571428571426,1.1729285714285713,4.18215610606516,1.8924835202215664,0.2666666666666666,4.9,1
2008-03-31,1.642023809523809,1.5714285714285712,4.137519491970794,1.3492994112978034,0.19999999999999987,5.1,1
2008-04-30,1.7617424242424242,2.051060606060606,4.007207932245071,0.29697917502398896,0.09999999999999994,5.0,1
2008-05-31,1.6516709956709956,2.2351320346320347,3.989026116415746,-0.5358835858739788,0.19999999999999987,5.4,1
2008-06-30,1.4625757575757576,2.2293145743145746,4.30938030168689,-1.302003996460299,0.3333333333333333,5.6,1
2008-07-31,1.3981818181818184,2.2258297258297257,4.840630669137897,-1.7072638195365972,0.6,5.8,1
2008-08-31,1.4084992784992785,2.231544011544011,5.247165115460313,-2.4555877707824822,0.6666666666666664,6.1,1
2008-09-30,1.503261183261183,2.3417027417027416,5.2529497051897165,-4.590619572284908,0.6666666666666664,6.1,1
2008-10-31,1.759018759018759,2.60018759018759,4.664131642394608,-6.2558765253556965,0.6333333333333332,6.5,1
2008-11-30,2.041902356902357,3.0001611351611355,3.261431745236423,-7.91805877408085,0.6333333333333334,6.8,1
2008-12-31,2.0370538720538724,2.9477441077441076,1.6029157860064458,-8.966779325281967,0.8666666666666668,7.3,1
2009-01-31,1.873281144781145,2.701016835016835,0.3213678163468989,-11.106862572702155,1.0666666666666667,7.8,1
2009-02-28,1.7335637958532697,2.4483365231259966,-0.04245029363482574,-12.73783028822062,1.3333333333333337,8.3,1
2009-03-31,1.8311395534290273,2.5221244019138758,-0.18386721533766734,-13.864444376002135,1.4000000000000001,8.7,1
2009-04-30,1.9276395534290272,2.649140274929749,-0.3381133504558604,-14.344241596930338,1.366666666666667,9.0,1
2009-05-31,2.0838939393939397,2.829561327561328,-0.6795215626314213,-14.876785202551508,1.2333333333333332,9.4,1
2009-06-30,2.3004090909090906,3.1427431457431454,-0.9404201794809318,-15.085600310068138,1.0333333333333334,9.5,1
2009-07-31,2.4814696969696968,3.345939393939394,-1.4012323726094553,-14.820520739388373,0.8000000000000002,9.5,0
2009-08-31,2.517604617604617,3.4456854256854257,-1.5572570627666524,-13.663500065353125,0.5,9.6,0
2009-09-30,2.486933621933622,3.3574819624819625,-1.6068464776585047,-10.83796631663752,0.3333333333333333,9.8,0
2009-10-31,2.452063492063492,3.3357142857142854,-1.0285822411378585,-8.656563508334292,0.3333333333333333,10.0,0
2009-11-30,2.494586466165414,3.314143692564745,0.1042253391280384,-6.703467903216498,0.36666666666666714,9.9,0
2009-12-31,2.584499886078834,3.399771398192451,1.5015806678263182,-5.336249235348063,0.3000000000000001,9.9,0
2010-01-31,2.7063795853269546,3.519186602870814,2.4499405622186696,-2.5539770280085246,0.06666666666666703,9.8,0
2010-02-28,2.7846251993620417,3.596379585326954,2.5288569566838697,0.012966502389218704,-0.06666666666666643,9.8,0
2010-03-31,2.8023722349351643,3.6102135774218156,2.352873062057077,2.3145982446763655,-0.09999999999999964,9.9,0
2010-04-30,2.7964232716177793,3.614535746480827,2.214759516574985,3.8332335659430172,0.0,9.9,0
2010-05-31,2.7148530961791835,3.5071673254281954,2.1654970403589986,5.85716402292327,-0.033333333333333805,9.6,0
2010-06-30,2.618469696969697,3.341666666666667,1.7772934252725445,7.307382702693669,-0.20000000000000048,9.4,0
2010-07-31,2.4879357864357865,3.0647546897546896,1.488629334589767,8.080317185657998,-0.40000000000000036,9.4,0
2010-08-31,2.3508297258297257,2.8259668109668112,1.204172204687329,7.75569493671383,-0.36666666666666653,9.5,0
2010-09-30,2.246854256854257,2.6310533910533915,1.203089422408846,7.02081292248116,-0.16666666666666666,9.5,0
2010-10-31,2.169933621933622,2.4816168831168834,1.1450616452252975,6.358561156411599,0.0,9.4,0
2010-11-30,2.2135396825396825,2.5070714285714284,1.1231840575883254,5.833983121374831,0.13333333333333344,9.8,0
2010-12-31,2.3819090909090908,2.7251666666666665,1.229677649249912,5.717155909243566,0.033333333333333805,9.3,0
2011-01-31,2.5870757575757577,3.0039999999999996,1.4077070967737502,5.341237919982796,-0.06666666666666643,9.1,0
2011-02-28,2.7519704944178627,3.2787368421052627,1.7544915623513526,4.818689794993184,-0.43333333333333357,9.0,0
2011-03-31,2.766713577421815,3.3333745232646836,2.1483077250634097,4.2176314249088485,-0.4666666666666674,9.0,0
2011-04-30,2.7470469107551487,3.3848745232646835,2.607124709491374,3.84190752348346,-0.36666666666666714,9.1,0
2011-05-31,2.6835966183574875,3.279344030365769,3.0518159453458256,3.3157500272557443,-0.10000000000000024,9.0,0
2011-06-30,2.6418838383838383,3.163039682539683,3.346174825439803,2.707701922375953,0.033333333333333215,9.1,0
2011-07-31,2.600550505050505,3.019373015873016,3.513723669510719,2.367301768562343,0.0,9.0,0
2011-08-31,2.420308959156785,2.7363985507246373,3.6123983861145788,2.550769255266557,0.0,9.0,0
2011-09-30,2.144306073153899,2.401874741200828,3.71583290017546,2.5652701742040227,-0.06666666666666643,9.0,0
2011-10-31,1.9026394064872327,2.124374741200828,3.6966286180636048,2.8759644076089814,-0.09999999999999964,8.8,0
2011-11-30,1.7984365079365077,2.0313095238095236,3.5954406793548217,3.0486728172171866,-0.2333333333333331,8.6,0
2011-12-31,1.7841507936507934,2.033055555555556,3.345255727888388,3.1975897063472147,-0.36666666666666653,8.5,0
2012-01-31,1.7356507936507934,1.9660555555555554,3.174088463662205,3.2891852260819214,-0.4666666666666668,8.3,0
2012-02-29,1.7121507936507936,1.9247222222222222,2.9896705395840915,3.6630948497927585,-0.43333333333333296,8.3,0
2012-03-31,1.7478939393939392,1.965378787878788,2.829940020554995,3.6529475417195463,-0.36666666666666653,8.2,0
2012-04-30,1.7595447330447331,1.977727994227994,2.58473903260478,3.7239569163705704,-0.2333333333333337,8.2,0
2012-05-31,1.7024386724386724,1.9237734487734486,2.1979938643110093,3.5837445723566588,-0.16666666666666785,8.2,0
2012-06-30,1.5365367965367966,1.737878787878788,1.8883255866328545,3.8776973603580753,-0.06666666666666761,8.2,0
2012-07-31,1.3757431457431457,1.558037518037518,1.6031082885367285,3.715913402092715,-0.033333333333333805,8.2,0
2012-08-31,1.339537612146308,1.5120427881297447,1.5857722812087447,3.138275173187281,-0.033333333333333215,8.1,0
2012-09-30,1.3853437942682796,1.5410235734263196,1.6843877645368537,2.6664772207371734,-0.16666666666666638,7.8,0
2012-10-31,1.4488358577603428,1.6116584940612402,1.9304432911003397,2.174585419780539,-0.29999999999999954,7.8,0
2012-11-30,1.4409807852965748,1.606607769423559,1.9671382204038406,2.1879710638438783,-0.39999999999999947,7.7,0
2012-12-31,1.439015873015873,1.6169761904761906,1.9037342475397043,2.0985305786263195,-0.2333333333333328,7.9,0
2013-01-31,1.4991746031746034,1.6833253968253967,1.7465288150601586,1.9331265603213523,-0.03333333333333292,8.0,0
2013-02-28,1.6094553049289892,1.7915797827903093,1.8205690773484433,1.6893932984226183,0.10000000000000024,7.7,0
2013-03-31,1.6892886382623225,1.8654131161236425,1.7403164978267986,1.858692191163003,-0.06666666666666672,7.5,0
2013-04-30,1.6483867623604465,1.8182846889952156,1.558565259652988,1.9479497541603905,-0.2666666666666669,7.6,0
2013-05-31,1.6353484848484847,1.8178939393939393,1.3493147055403973,1.9362577095839477,-0.33333333333333365,7.5,0
2013-06-30,1.7236818181818183,1.9442272727272727,1.414996800884482,1.679540286741684,-0.20000000000000018,7.5,0
2013-07-31,1.9618636363636366,2.22680303030303,1.6638847201641285,1.5201591376227157,-0.16666666666666666,7.3,0
2013-08-31,2.196257575757576,2.4966515151515156,1.7133582737243185,1.7534522638870678,-0.19999999999999987,7.2,0
2013-09-30,2.342590909090909,2.6779848484848485,1.5063384673969609,2.1168477061020505,-0.2999999999999998,7.2,0
2013-10-31,2.355621212121212,2.6852575757575754,1.170114246755408,2.5106557385280635,-0.2333333333333331,7.2,0
2013-11-30,2.3668971291866026,2.6708875598086124,1.0681344826204635,2.518192109952244,-0.2333333333333331,6.9,0
2013-12-31,2.4190320498215234,2.6848002582213106,1.2075025688146404,2.315051356366127,-0.2999999999999998,6.7,0
2014-01-31,2.4803091060985794,2.7668421052631573,1.4344891195092295,2.1279793369002653,-0.4666666666666668,6.6,0
2014-02-28,2.4696073517126145,2.7689473684210526,1.3970239323682458,2.0835272875971573,-0.43333333333333357,6.7,0
2014-03-31,2.3904010025062656,2.7141854636591476,1.4303094480960707,2.2431152874841285,-0.2666666666666669,6.7,0
2014-04-30,2.331670843776107,2.667360066833751,1.5827649507731554,2.59501325053052,-0.19999999999999987,6.2,0
2014-05-31,2.260793650793651,2.623968253968254,1.9315893015422612,2.9541524246212223,-0.2666666666666666,6.3,0
2014-06-30,2.2014285714285715,2.5879365079365084,2.080351561760133,3.168063645621474,-0.4666666666666668,6.1,0
2014-07-31,2.117366522366522,2.5351443001443,2.0667224173349426,3.5032193838057446,-0.33333333333333365,6.2,0
2014-08-31,2.043239538239538,2.4886363636363638,1.9161059710739738,3.4696449055398,-0.2666666666666669,6.1,0
2014-09-30,1.9837157287157288,2.4724458874458874,1.7911290632502366,3.3138421688526614,-0.13333333333333316,5.9,0
2014-10-31,1.9246248196248195,2.3962337662337663,1.669563673857147,3.005228100784233,-0.2999999999999998,5.7,0
2014-11-30,1.8748629148629146,2.3684824434824434,1.5083725541984443,3.0921622669781232,-0.33333333333333304,5.8,0
2014-12-31,1.7429292929292928,2.2564478114478113,1.1647293611448148,3.182848659726974,-0.36666666666666686,5.6,0
2015-01-31,1.5667171717171717,2.112023569023569,0.5515718010258958,3.094280038817025,-0.20000000000000018,5.7,0
2015-02-28,1.419377990430622,1.9965167464114835,0.11205298360722793,2.4004905339584215,-0.20000000000000018,5.5,0
2015-03-31,1.3628628389154702,1.9421228070175438,-0.11299790852150293,1.3427436510790258,-0.16666666666666638,5.4,0
2015-04-30,1.384529505582137,1.9613955342902711,-0.07103124558433042,0.21917765212524287,-0.26666666666666633,5.4,0
2015-05-31,1.4619242424242422,2.035939393939394,-0.030343018524496685,-0.7025643388898808,-0.13333333333333316,5.6,0
2015-06-30,1.5528333333333337,2.1471515151515153,0.03685801286847864,-1.403778431863774,-0.10000000000000024,5.3,0
2015-07-31,1.6401060606060607,2.273969696969697,0.1467637130134308,-1.7523968983934488,-0.06666666666666703,5.2,0
2015-08-31,1.6004473304473308,2.2453823953823955,0.21552057311016112,-1.8273788646926412,-0.2666666666666669,5.1,0
2015-09-30,1.5286219336219338,2.178694083694084,0.15861095706986697,-1.872162602761799,-0.3333333333333333,5.0,0
2015-10-31,1.4514285714285713,2.099047619047619,0.1259211069463874,-2.217080406796512,-0.3333333333333333,5.0,0
2015-11-30,1.421060985797828,2.112915622389307,0.19092591307439802,-2.999625271686542,-0.16666666666666666,5.1,0
2015-12-31,1.3545530492898914,2.0680887825624668,0.40088650970850104,-3.751426395055827,-0.06666666666666672,5.0,0
2016-01-31,1.274736842105263,1.9929425837320573,0.7708484903831279,-3.9218230458057275,-0.06666666666666672,4.8,0
2016-02-29,1.1639298245614034,1.768995215311005,0.907834944414509,-3.617243533648125,-0.13333333333333316,4.9,0
2016-03-31,1.0819601275917063,1.628237639553429,0.9921320594197475,-3.2902990631741034,-0.13333333333333316,5.0,0
2016-04-30,1.0324112554112552,1.5446536796536796,0.970506475306113,-3.097514955303741,0.03333333333333351,5.1,0
2016-05-31,1.0137445887445886,1.566161616161616,1.0475727696767665,-2.873789384238379,0.06666666666666643,4.8,0
2016-06-30,0.9799567099567099,1.4926767676767678,1.1101295824246824,-2.261391566354472,0.033333333333333215,4.9,0
2016-07-31,0.911409090909091,1.3679624819624818,1.0087087799907961,-2.107669762395137,-0.16666666666666666,4.8,0
2016-08-31,0.8544525691699606,1.2771067193675891,1.0009885791378175,-2.013039771795784,-0.09999999999999964,4.9,0
2016-09-30,0.8367180814354729,1.2653823326432023,1.1574412742609095,-2.1183176719275685,-0.033333333333333215,5.0,0
2016-10-31,0.8667180814354728,1.342048999309869,1.4299618153248497,-1.8868652873328688,0.10000000000000024,4.9,0
2016-11-30,0.9811746031746033,1.4862301587301587,1.6396343527959187,-1.560870218660589,0.0,4.7,0
2016-12-31,1.1264126984126985,1.7008333333333334,1.8070191165781748,-0.9030518087422611,-0.13333333333333316,4.7,0
2017-01-31,1.2279126984126985,1.861,2.0818419105826633,-0.6699674792261003,-0.2333333333333334,4.7,0
2017-02-28,1.2463776106934001,1.9287105263157895,2.457184647032839,-0.5033612253182734,-0.20000000000000018,4.6,0
2017-03-31,1.2041967963386728,1.846681540808543,2.5873170887152237,-0.25779349991135164,-0.20000000000000018,4.4,0
2017-04-30,1.147635392829901,1.7051639969488939,2.4759271299346515,0.4763495839876639,-0.2333333333333334,4.4,0
2017-05-31,1.0756098744885931,1.5411049857846197,2.1579209584121695,1.2885290407658438,-0.26666666666666633,4.4,0
2017-06-30,0.9675598086124403,1.359043062200957,1.8910441495454986,1.5432370726321274,-0.19999999999999987,4.3,0
2017-07-31,0.9306212121212122,1.2732272727272729,1.7406721091259028,1.449735675899296,-0.13333333333333344,4.3,0
2017-08-31,0.8879861660079053,1.198727931488801,1.7645982393042374,1.1504764136979837,-0.06666666666666703,4.4,0
2017-09-30,0.8789710144927536,1.1879855072463767,1.9445980461082548,1.0113773390905172,-0.03333333333333351,4.3,0
2017-10-31,0.8339630779848172,1.1997077294685992,2.0431481802668805,1.4024435434515112,-0.033333333333333215,4.2,0
2017-11-30,0.7615476190476191,1.1750079365079367,2.124605615933076,2.107099772485825,-0.09999999999999994,4.2,0
2017-12-31,0.6752142857142859,1.1435079365079366,2.107727445660101,2.5751363841946096,-0.16666666666666666,4.1,0
2018-01-31,0.5890238095238095,1.1050952380952381,2.1512478173039207,2.7229003654922423,-0.20000000000000018,4.0,0
2018-02-28,0.5980296574770259,1.161160401002506,2.1815728395693523,2.8673087631360232,-0.16666666666666696,4.1,0
2018-03-31,0.600751879699248,1.1793984962406014,2.248579187935247,3.1198630292112823,-0.13333333333333344,4.0,0
2018-04-30,0.5783709273182956,1.155906432748538,2.3551383326156983,3.3113534083857794,-0.06666666666666672,4.0,0
2018-05-31,0.5057792207792208,1.0916161616161617,2.527955891532577,2.930995007563564,-0.13333333333333316,3.8,0
2018-06-30,0.44323953823953827,1.0454256854256856,2.686822867847271,2.803072504330077,-0.09999999999999994,4.0,0
2018-07-31,0.37577922077922077,0.9832034632034633,2.8145323623328142,2.7845944268267586,-0.16666666666666666,3.8,0
2018-08-31,0.3049689440993788,0.8959834368530023,2.7681997786767347,3.4829834723108006,-0.06666666666666672,3.8,0
2018-09-30,0.2573916675747337,0.8499182739457339,2.609701249415004,3.973912583541876,-0.16666666666666666,3.7,0
2018-10-31,0.2603858955689617,0.8381866722141319,2.4890038109670454,3.866093590266525,-0.09999999999999994,3.8,0
2018-11-30,0.26189314194577323,0.8136794258373202,2.323805384564884,3.3371188233106146,-0.09999999999999994,3.8,0
2018-12-31,0.23522647527910667,0.674205741626794,2.2139139840753104,2.762928020949829,0.06666666666666658,3.9,0
2019-01-31,0.1949306599832917,0.4845087719298247,1.8790996132790037,2.4231862978223035,0.1333333333333333,4.0,0
2019-02-28,0.16629908103592342,0.31631578947368455,1.6696105991004753,1.8708458945998006,0.1333333333333333,3.8,0
2019-03-31,0.1680033416875526,0.21518796992481226,1.6298790814225725,1.2252799724457217,0.03333333333333336,3.8,0
2019-04-30,0.17371762740183794,0.15169590643274855,1.8008771188825483,0.2464838173928472,-0.1333333333333333,3.7,0
2019-05-31,0.17922799422799404,0.06949494949494935,1.8932267922920236,-0.1267821100478145,-0.19999999999999987,3.6,0
2019-06-30,0.2120851370851368,-0.01805266955266971,1.8225629733199071,-0.5906117103571656,-0.2333333333333331,3.6,0
2019-07-31,0.22424242424242405,-0.07986363636363647,1.7644789282625764,-0.7081810250110564,-0.13333333333333316,3.7,0
2019-08-31,0.1796969696969696,-0.19850000000000004,1.7450558133645853,-1.1513539973991884,-0.06666666666666658,3.6,0
2019-09-30,0.11019696969696964,-0.22833333333333328,1.749490083247621,-1.4848621355792713,-0.03333333333333336,3.5,0
2019-10-31,0.08731818181818178,-0.19030303030303028,1.7187042047748082,-1.845535796022731,-0.06666666666666672,3.6,1
2019-11-30,0.1354760765550238,0.011060606060605993,1.8369205995069002,-2.081511327133312,-0.06666666666666672,3.6,1
2019-12-31,0.20148401306296027,0.18860028860028835,2.0485971881479967,-2.2687524726332806,0.0,3.6,1
2020-01-31,0.22918964076858805,0.2476190476190475,2.337195280556854,-2.2123870917714172,0.03333333333333336,3.6,1
2020-02-29,0.22041771094402676,0.15411027568922306,2.4202040421890554,-2.0042605092901713,0.0,3.5,1
2020-03-31,0.2778491683754843,0.24641907799802545,2.1450415402985454,-3.0095519183077286,0.2333333333333334,4.4,1
2020-04-30,0.34261107313738903,0.35118098275993015,1.3828013126971825,-8.018853000262085,3.9666666666666672,14.8,1
2020-05-31,0.45272510822510825,0.5468564213564213,0.668429520638961,-12.893691776768264,7.233333333333333,13.2,0
2020-06-30,0.49333116883116884,0.5450382395382395,0.40930162693633826,-14.650695013165729,9.166666666666666,11.0,0
2020-07-31,0.507530303030303,0.5374696969696969,0.6372407831192337,-11.139115912516104,3.899999999999999,10.2,0
2020-08-31,0.5098556998556999,0.5372077922077922,0.9981969651084105,-7.960617189445206,-0.9333333333333336,8.4,0
2020-09-30,0.5102308802308803,0.5378282828282829,1.2229858344598548,-6.492962916515958,-4.2,7.8,0
2020-10-31,0.5642857142857143,0.601111111111111,1.3008263612189757,-5.77267574922109,-3.7666666666666657,6.9,0
2020-11-30,0.6288638262322473,0.6788554720133667,1.265718149315042,-5.18970339431439,-2.733333333333333,6.7,0
2020-12-31,0.7131856155540367,0.7706592238171185,1.2421835627618962,-4.222504301938471,-2.0333333333333328,6.7,0
2021-01-31,0.8173125996810207,0.8742264752791069,1.2900026863729221,-3.3914712683969213,-1.0999999999999999,6.4,0
2021-02-28,0.9634529505582137,1.0196650717703348,1.4546932081496224,-3.697222068588161,-0.6999999999999998,6.2,0
2021-03-31,1.1855148741418764,1.2640655987795575,1.9038264249783714,-2.2687801929533937,-0.5333333333333335,6.1,0
2021-04-30,1.3594542680812705,1.4696397614589831,2.8235708921984823,3.9584596531683265,-0.46666666666666706,6.1,0
2021-05-31,1.467243741765481,1.5988853754940713,3.9063843289641293,11.076445355350458,-0.43333333333333385,5.8,0
2021-06-30,1.418060606060606,1.5667575757575758,4.782322275059399,13.727970527501478,-0.3000000000000001,5.9,0
2021-07-31,1.293803751803752,1.4507907647907647,5.153019697042286,10.0438875824912,-0.43333333333333296,5.4,0
2021-08-31,1.1604401154401156,1.326002886002886,5.2309391011510655,6.239817146746333,-0.5333333333333329,5.1,0
2021-09-30,1.0995887445887447,1.275894660894661,5.2494667580174434,4.257850630582768,-0.8666666666666666,4.7,0
2021-10-31,1.1299062049062047,1.3639978354978357,5.579424427680387,3.612178838736187,-0.9333333333333336,4.5,0
2021-11-30,1.1251031746031745,1.4571190476190476,6.1627427949826865,3.4909713233379804,-1.0333333333333334,4.1,0
2021-12-31,1.0088333333333332,1.481621212121212,6.770451026354821,3.2355966936401117,-0.9000000000000002,3.9,0
2022-01-31,0.8733333333333332,1.5109545454545454,7.211705471911411,2.4873510710157682,-0.7666666666666667,4.0,0
2022-02-28,0.6891491228070175,1.5481124401913877,7.556808259517062,2.998033439181217,-0.5,3.9,0
2022-03-31,0.5002360793287566,1.6394694889397405,8.022763153166501,3.267379196986235,-0.2999999999999998,3.7,0
2022-04-30,0.3089027459954233,1.761302822273074,8.247078167769631,3.8024796544879482,-0.2333333333333331,3.7,0
2022-05-31,0.23639648033126295,1.8565576259489305,8.44737564414438,2.6296252276469185,-0.26666666666666644,3.6,0
2022-06-30,0.21205555555555575,1.8313333333333333,8.583094356508361,2.018741561031386,-0.23333333333333325,3.6,0
2022-07-31,0.09555555555555562,1.3693333333333335,8.660036342159321,1.3671497177275598,-0.20000000000000004,3.5,0
2022-08-31,-0.11564527260179432,0.7929496204278812,8.55483900301824,1.08085318733292,-0.10000000000000009,3.6,0
2022-09-30,-0.2765976535541752,0.35707660455486545,8.292420934124914,1.4942729586919299,-0.10000000000000009,3.5,0
2022-10-31,-0.3604309868875084,0.19474327122153223,8.057833344112549,1.5263257678288624,0.0,3.6,0
2022-11-30,-0.4472063492063491,-0.007952380952381008,7.691259103550936,1.2052888757117743,0.0,3.6,0
2022-12-31,-0.5587936507936508,-0.3543015873015876,7.095423605528047,0.11741264337845259,0.03333333333333336,3.5,0
2023-01-31,-0.6536269841269845,-0.7766349206349211,6.618211792283745,-0.13125738368735895,-0.03333333333333336,3.5,0
2023-02-28,-0.7117410192147036,-0.97965246449457,6.229866552818112,-0.2154277910465369,-0.03333333333333336,3.6,0
2023-03-31,-0.7008024408848209,-1.1309016018306637,5.73423953966238,-0.06993187894395536,-0.03333333333333336,3.5,0
2023-04-30,-0.6608024408848207,-1.2834016018306638,5.275206660050472,-0.2376497848365872,-0.03333333333333336,3.4,0
2023-05-31,-0.5845823451910407,-1.514565876152833,4.66655015779979,-0.31634646067929156,-0.03333333333333336,3.6,0
2023-06-30,-0.6685367965367964,-1.6718881673881674,4.050849394502168,-0.4910878634018732,0.0,3.6,0
2023-07-31,-0.7928701298701298,-1.6637215007215007,3.496739190936811,-0.5337988512123303,0.06666666666666672,3.5,0
2023-08-31,-0.851447204968944,-1.5493077984817116,3.36029038164356,-0.48534596820178894,0.10000000000000009,3.7,0
2023-09-30,-0.7686376811594204,-1.3856014492753628,3.56582023668428,-0.277979715261071,0.10000000000000009,3.7,0
2023-10-31,-0.5488122843340235,-1.1248236714975848,3.553659117161907,-0.43191985556374846,0.20000000000000004,3.9,0
2023-11-30,-0.43068253968253994,-1.001055555555556,3.357272940857206,-0.3773275527834943,0.16666666666666666,3.7,0
2023-12-31,-0.36201587301587285,-1.082888888888889,3.2335073757208854,-0.008691952129913213,0.16666666666666652,3.8,0
2024-01-31,-0.36042857142857126,-1.279238095238095,3.179199734595683,-0.17601065295791032,-0.03333333333333336,3.7,0
2024-02-29,-0.3460873015873011,-1.3502380952380948,3.187109023614853,-0.2639741484304568,0.033333333333333215,3.9,0
2024-03-31,-0.32692063492063467,-1.2962380952380952,3.2440840134059745,-0.7292980592107329,0.03333333333333336,3.9,0
2024-04-30,-0.35003030303030286,-1.132515151515152,3.334901393317342,-0.6362485078404311,0.16666666666666652,3.9,0
2024-05-31,-0.36256060606060614,-1.045757575757576,3.363969540768814,-0.5398051087584435,0.09999999999999994,3.9,0
2024-06-30,-0.3799202551834131,-1.0261084529505586,3.1917772196232925,-0.09620925920637369,0.13333333333333316,4.1,0
2024-07-31,-0.3509808612440191,-1.1189872408293462,3.0520041087361682,-0.07138533075677896,0.16666666666666666,4.2,0
2024-08-31,-0.257799043062201,-1.269593301435407,2.839626077632476,-0.18472012576349325,0.2666666666666668,4.2,0
2024-09-30,-0.08027272727272734,-1.2687424242424241,2.6583677719306693,-0.8426925283737007,0.20000000000000018,4.1,0
2024-10-31,0.04321212121212089,-1.0819242424242426,2.5374905253683497,-0.8667262654219537,0.06666666666666658,4.1,0
